file,json_path,context
data/checklists/online-shopping/online-shopping-privacy-security-checklist.json,sections[0].items[0].task,Use a privacy-focused browser like Incognito Browser for shopping
data/checklists/online-shopping/online-shopping-privacy-security-checklist.json,sections[0].items[0].howTo,Download Incognito Browser or enable private/incognito mode in your current browser. Clear cookies and browsing data before shopping sessions.
data/checklists/online-shopping/online-shopping-privacy-security-checklist.json,pro_tips[1],Use Incognito Browser's built-in privacy features to automatically block trackers and clear data after shopping sessions.
data/checklists/password-security/password-security-management-privacy-hardening-checklist.json,sections[3].items[5].howTo,"Use Incognito Browser or similar privacy-focused browsers when accessing banking, email, or other sensitive accounts. These browsers block trackers and provide enhanced security features."
data/checklists/password-security/password-security-management-security-checklist.json,sections[1].items[2].howTo,Install official extensions for all browsers you use. Log in with your master password. Test auto-fill on a few sites. Consider using Incognito Browser for additional privacy protection.
data/checklists/phishing/phishing-social-engineering-privacy-hardening-checklist.json,sections[1].items[0].task,Install and configure Incognito Browser for secure browsing
data/checklists/phishing/phishing-social-engineering-privacy-hardening-checklist.json,sections[1].items[0].howTo,"Download Incognito Browser and enable features like anti-phishing protection, ad blocking, and privacy mode by default for all browsing sessions."
data/checklists/phishing/phishing-social-engineering-security-checklist.json,sections[0].items[2].howTo,"Hover over links to see the destination URL in your browser's status bar. Look for suspicious domains, URL shorteners, or addresses that don't match the claimed sender. Use Incognito Browser's enhanced security features when visiting unfami"
data/checklists/phishing/phishing-social-engineering-security-checklist.json,sections[2].items[5].howTo,"Enable automatic updates for your operating system, browsers, and antivirus software. Consider using security-focused browsers like Incognito Browser that provide enhanced protection against malicious websites."
data/checklists/privacy-policies/privacy-policies-terms-of-service-privacy-hardening-checklist.json,pro_tips[0],Use Incognito Browser's built-in privacy policy scanner to automatically flag common red flags and dark patterns in terms of service.
data/checklists/privacy-policies/privacy-policies-terms-of-service-security-checklist.json,sections[1].items[4].howTo,"Look for 'Cookies', 'Tracking Technologies', or 'Analytics' sections. Consider using Incognito Browser to limit tracking exposure."
data/checklists/privacy-policies/privacy-policies-terms-of-service-security-checklist.json,pro_tips[3],Consider using Incognito Browser for sensitive browsing to limit data collection even when policies seem acceptable.
data/checklists/private-search/private-search-engines-privacy-hardening-checklist.json,sections[2].items[4].task,Set up Incognito Browser with private search
data/checklists/private-search/private-search-engines-privacy-hardening-checklist.json,sections[2].items[4].why,Incognito Browser provides additional privacy layers and prevents search history storage locally.
data/checklists/private-search/private-search-engines-privacy-hardening-checklist.json,sections[2].items[4].howTo,Download Incognito Browser and configure your private search engine as default. This adds extra protection against local tracking and history storage.
data/checklists/private-search/private-search-engines-privacy-hardening-checklist.json,pro_tips[4],"Consider using Incognito Browser for search sessions that need maximum privacy, as it prevents local history storage entirely."
data/checklists/private-search/private-search-engines-security-checklist.json,sections[1].items[2].task,Set up Incognito Browser with private search
data/checklists/private-search/private-search-engines-security-checklist.json,sections[1].items[2].why,"Incognito Browser provides an additional layer of privacy beyond private search engines, blocking trackers and ads."
data/checklists/private-search/private-search-engines-security-checklist.json,sections[1].items[2].howTo,Install Incognito Browser and configure your preferred private search engine as default. This combines private browsing with private search for maximum protection.
data/checklists/private-search/private-search-engines-security-checklist.json,pro_tips[2],Remember that no search is completely anonymous - combine private search engines with Incognito Browser and VPN for maximum privacy protection.
data/checklists/private-search/private-search-engines-security-checklist.json,relatedLinks[3].title,Incognito Browser Download
data/checklists/public-wifi/wi-fi-security-public-wi-fi-privacy-hardening-checklist.json,sections[1].items[1].task,Use private browsing mode or Incognito Browser
data/checklists/public-wifi/wi-fi-security-public-wi-fi-privacy-hardening-checklist.json,sections[1].items[1].howTo,Use Ctrl+Shift+N (Chrome) or Ctrl+Shift+P (Firefox) for private mode. Consider using Incognito Browser for enhanced privacy protection.
data/checklists/public-wifi/wi-fi-security-public-wi-fi-security-checklist.json,sections[0].items[1].howTo,"Check for OS updates on phones, tablets, and laptops. Update browsers and consider using Incognito Browser for enhanced privacy features."
data/checklists/public-wifi/wi-fi-security-public-wi-fi-security-checklist.json,sections[2].items[1].howTo,Open private browsing in your browser or use Incognito Browser which provides enhanced privacy features by default.
data/checklists/right-to-forget/right-to-be-forgotten-privacy-hardening-checklist.json,sections[0].items[0].howTo,Set up a dedicated email using a privacy-focused provider like ProtonMail. Use Incognito Browser when creating the account to avoid tracking.
data/checklists/right-to-forget/right-to-be-forgotten-privacy-hardening-checklist.json,sections[2].items[4].howTo,"Register with Do Not Call registry, opt out of marketing lists, and use privacy-focused services. Browse with Incognito Browser to limit tracking."
data/checklists/right-to-forget/right-to-be-forgotten-privacy-hardening-checklist.json,pro_tips[0],Use a VPN and Incognito Browser when researching what information exists about you online to avoid alerting tracking systems to your privacy efforts.
data/checklists/right-to-forget/right-to-be-forgotten-security-checklist.json,sections[0].items[0].howTo,Download and use Incognito Browser or another privacy-focused browser. Disable JavaScript and clear all cookies before starting your deletion process.
data/checklists/right-to-forget/right-to-be-forgotten-security-checklist.json,sections[1].items[3].howTo,Use Google Alerts and other monitoring tools to track your name and identifying information. Set up regular searches using Incognito Browser.
data/checklists/right-to-forget/right-to-be-forgotten-security-checklist.json,relatedLinks[3].title,Incognito Browser Download
data/checklists/search-history/search-history-privacy-privacy-hardening-checklist.json,sections[2].items[1].task,Use Incognito Browser for sensitive searches
data/checklists/search-history/search-history-privacy-privacy-hardening-checklist.json,sections[2].items[1].why,"Specialized privacy browsers like Incognito Browser provide additional protection beyond standard incognito modes, blocking trackers and preventing data collection."
data/checklists/search-history/search-history-privacy-privacy-hardening-checklist.json,sections[2].items[1].howTo,"Download Incognito Browser for enhanced privacy features. Use it for any searches you want to keep completely private, especially on shared devices or networks."
